,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
62,63,0.0672,40.55904761904762,23.727619047619047,0.3911649673700028,0.22846848041423018,-0.17095652618400134,1.0803330444827408,252.0,252.0,252.0,178.29190476190476,178.29190476190476,178.29190476190476,0.0,0.0,0.0
63,64,0.07768,330.1524201853759,34.918022657054586,0.37864050759667545,0.26901036736526285,-0.46493480865321685,1.168430590953299,254.0,254.0,254.0,180.57095777548918,180.57095777548918,180.57095777548918,0.0,0.0,0.0
64,65,0.061135999999999996,403.09002878827533,33.79586495681759,0.2937551568863467,0.2666206882416094,1.254082761610748,0.9583229432149742,254.0,254.0,254.0,172.4598272703481,172.4598272703481,172.4598272703481,0.0,0.0,0.0
65,66,0.06550399999999999,394.423790913532,238.64167073766487,0.32893138650568626,0.2610585489313776,0.08929507694857919,1.025636651713959,254.0,254.0,254.0,183.2134831460674,183.2134831460674,183.2134831460674,0.0,0.0,0.0
66,67,0.05608,400.2998573466476,171.20114122681883,0.3213674815774657,0.22858560988501497,-0.9915299435066308,0.9918620484583751,254.0,254.0,254.0,180.13323823109843,180.13323823109843,180.13323823109843,0.0,0.0,0.0
67,68,0.041904,446.86292478045056,190.94234440626192,0.2531660202157173,0.21629474996748346,-1.4709520530416023,0.8096366517139589,254.0,254.0,254.0,173.81901489117985,173.81901489117985,173.81901489117985,0.0,0.0,0.0
68,69,0.10608,376.42217194570134,477.7582202111614,0.4632625952297976,0.3019984780796981,1.3815718307654246,1.34476363543604,254.0,254.0,254.0,194.3131221719457,194.3131221719457,194.3131221719457,0.0,0.0,0.0
69,70,0.043808,338.71950328707084,534.5829072315559,0.2545641442692397,0.22512894145148754,0.06086330752420137,0.8140874452027913,254.0,254.0,254.0,178.0781592403214,178.0781592403214,178.0781592403214,0.0,0.0,0.0
70,71,0.058272,301.55107084019767,488.4544206479956,0.28054738440049465,0.27026096901842,1.0988311145593586,0.924714862200761,254.0,254.0,254.0,185.4678747940692,185.4678747940692,185.4678747940692,0.0,0.0,0.0
71,72,0.051983999999999995,194.4115112342259,523.224376731302,0.35181707127050976,0.19559862151055407,-1.0042624553184092,0.9510580079512685,254.0,254.0,254.0,187.8054786088027,187.8054786088027,187.8054786088027,0.0,0.0,0.0
72,73,0.037856,381.01859678782756,575.9247675401522,0.23589884590066673,0.20603587547021335,-0.9751903436682029,0.7470092347159895,254.0,254.0,254.0,181.29501267962806,181.29501267962806,181.29501267962806,0.0,0.0,0.0
73,74,0.051247999999999995,374.4461442397752,640.0159225725882,0.2919721343352334,0.2273341902836488,0.051805271640051165,0.9091168824543142,254.0,254.0,254.0,177.49484857945677,177.49484857945677,177.49484857945677,0.0,0.0,0.0
74,75,0.044944,356.6828052687789,706.0815236739053,0.2857709259915523,0.20434290726262677,-1.248668742129452,0.8722640687119285,254.0,254.0,254.0,184.05055179779282,184.05055179779282,184.05055179779282,0.0,0.0,0.0
75,76,0.054064,449.8970109499852,651.5306303640131,0.3234566997064689,0.21882692840608234,0.10338372599715732,0.9292346314604056,254.0,254.0,254.0,190.82361645457235,190.82361645457235,190.82361645457235,0.0,0.0,0.0
76,77,0.072992,451.1058746163963,541.0589653660675,0.36144845472737586,0.2642933854279991,-0.2076704367113709,1.101685424949238,254.0,254.0,254.0,194.5300306882946,194.5300306882946,194.5300306882946,0.0,0.0,0.0
77,78,0.047408,403.9257509281134,364.25447181910226,0.30356663847827176,0.2104005895747544,-1.3752141142822194,0.8758132752230963,254.0,254.0,254.0,186.63314208572393,186.63347958150524,186.63347958150524,0.0,0.0,0.0
78,79,0.046112,796.3501040943789,621.4535045107564,0.3031917247375833,0.2006227311330861,-0.05020601797513863,0.8826072144624362,254.0,254.0,254.0,184.55412907702984,184.55412907702984,184.55412907702984,0.0,0.0,0.0
79,80,0.026864,841.5717689100655,563.4061941631924,0.20018734945333885,0.18177019996717939,-0.668416534424974,0.6890681092190353,254.0,254.0,254.0,157.68552709946397,157.68552709946397,157.68552709946397,0.0,0.0,0.0
80,81,0.08488,748.1915174363808,829.9344015080113,0.35989208345421847,0.31373903300222444,-0.1907905896553231,1.2000285706997456,254.0,254.0,254.0,198.2277097078228,198.2277097078228,198.2277097078228,0.0,0.0,0.0
